class	var	Estimate	Std.Error	df	t value	P_value
Total	(Intercept)	17.8166654114063	11.0562127673971	174.884858682833	1.6114618799617	0.108882372272407
Total	Lachnospiraceae	0.186632602652075	0.878779666069211	119.745129540478	0.212377015375065	0.832174011125164
Total	B.acidifaciens	0.525799792302727	0.167772146337641	51.9566280093251	3.1340112395329	0.00283409458970977
Total	L.NK4A136.group	-0.546241137800321	0.662449278242373	79.9996924454472	-0.824578055620532	0.412063027129581
Butyrate	(Intercept)	4.21259419279479	2.49462770389014	172.427931331197	1.68866648367034	0.0930909850541089
Butyrate	Lachnospiraceae	0.0327086643942884	0.194871673953608	108.224522041286	0.167847197751661	0.86701674667538
Butyrate	B.acidifaciens	0.0396858023833524	0.0363066951100953	47.5797793513013	1.09307118874385	0.279866073462958
Butyrate	L.NK4A136.group	-0.0814339563322096	0.145102197817103	68.9419338664721	-0.561217938510169	0.576468691027643
Iso-butyrate	(Intercept)	0.61748008521888	0.199934167405027	174.716666781867	3.08841701862788	0.00234131293071925
Iso-butyrate	Lachnospiraceae	-0.022118382470447	0.0159001285653383	115.927508461258	-1.39108198902644	0.166864670204301
Iso-butyrate	B.acidifaciens	-0.00174289953172574	0.00303805754102015	48.2677164467687	-0.573688782451595	0.568842074559523
Iso-butyrate	L.NK4A136.group	-0.0038284165254208	0.0119906387358678	75.7253024014815	-0.319283785439119	0.7503904518051
Acetate	(Intercept)	6.51037028290391	7.94764851329177	176.515870450169	0.819156794870315	0.4138015633842
Acetate	Lachnospiraceae	0.398807162506439	0.644809489893633	134.884381464896	0.618488357812826	0.537296498222095
Acetate	B.acidifaciens	0.344988085825223	0.127173907137605	58.5824364206341	2.71272695468842	0.00874706796686019
Acetate	L.NK4A136.group	-0.375922677108711	0.493133537978796	96.4036342203971	-0.762314156626831	0.447733671640771
Propionate	(Intercept)	4.53339044464387	1.74142258457976	176.122138848689	2.60326843397283	0.0100214537447485
Propionate	Lachnospiraceae	-0.197790208827912	0.140372227737723	129.511785223942	-1.40904089089098	0.161219548701086
Propionate	B.acidifaciens	0.106092930079937	0.0273883943185681	55.8086406780353	3.8736454881552	0.000283972924870141
Propionate	L.NK4A136.group	0.0178689327082391	0.106865951524541	90.2405605891602	0.167208848593236	0.867579850053973
Valerate	(Intercept)	0.611757733715564	0.248113372458529	176.379087342103	2.46563789631217	0.0146334199962917
Valerate	Lachnospiraceae	-0.0122521642011342	0.0200792762754608	132.867101904537	-0.610189532384084	0.542778506212436
Valerate	B.acidifaciens	-0.00135356462838987	0.00394336577564984	57.5704661717879	-0.343251097006545	0.732659898508884
Valerate	L.NK4A136.group	-0.00373513505302977	0.0153289647358038	94.0647732279114	-0.243665186619266	0.808020767995528
Iso-valerate	(Intercept)	0.364199872965349	0.125065887824643	176.745300158124	2.912064027211	0.00405358025562059
Iso-valerate	Lachnospiraceae	-0.010320541092293	0.0102114407044649	135.046719266934	-1.01068413272775	0.313975049485915
Iso-valerate	B.acidifaciens	-0.00247107992220962	0.00203644388311034	54.9579230671974	-1.2134289300599	0.230155305490697
Iso-valerate	L.NK4A136.group	-0.00417313476684678	0.007844383685806	95.5000156829068	-0.531990138931864	0.595968273639971
